resource,takeout,folder_name,file_count,sample_file,candidate_score,candidate_project_name,candidate_display_name,candidate_space_id,candidate_consultation_id,folder_path
3966,Takeout 2,2학원_2409 김포 학원,5,KakaoTalk_20240906_165637211.jpg,49,캔슬 2409 수원 학원 3102 / 채널톡 컵케익 407,,AAAAc5xK4ZI,ce44eb97-ddad-4f2d-9c71-205abbd4df39,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2409 김포 학원
3966,Takeout 2,2학원_2409 일산 학원 1668,5,KakaoTalk_20240910_113505283.jpg,49,캔슬 2409 수원 학원 3102 / 채널톡 컵케익 407,,AAAAc5xK4ZI,ce44eb97-ddad-4f2d-9c71-205abbd4df39,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2409 일산 학원 1668
3966,Takeout 2,2학원_2410 일산 학원 러셀 7797(2차),4,KakaoTalk_20241101_144851500.jpg,49,완료 2410 창원 마산회원구 학원 4335,,AAAALyM6ZLA,d87ab3fb-7b28-4853-acf3-ecffe8d92550,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2410 일산 학원 러셀 7797(2차)
3966,Takeout 2,2학원_2411 김포 학원 9405,3,KakaoTalk_20241112_122600289.jpg,49,캔슬 2411 광주광역시 학원 6997,,AAAA1dXgzGs,6cc94ba6-6ccb-41d8-a85a-5a6046135686,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2411 김포 학원 9405
3966,Takeout 2,2학원_2411 부천 디자인플로라(영어학원 내 자습실),10,KakaoTalk_20241114_155035763.jpg,49,견적 2411 부천 학원 4105,,AAAAgxkFRjk,071880d3-7e53-4924-855e-016fb11bd0e4,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2411 부천 디자인플로라(영어학원 내 자습실)
3966,Takeout 2,2학원_2411 창원 마산회원구 학원,2,KakaoTalk_20241105_165057912_01.jpg,49,캔슬 2411 광주광역시 학원 6997,,AAAA1dXgzGs,6cc94ba6-6ccb-41d8-a85a-5a6046135686,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2411 창원 마산회원구 학원
3966,Takeout 2,2학원_2412 경기광주 학원 9543,5,KakaoTalk_20241217_131238551.jpg,49,견적 2412 대구 학원 0511,,AAAAqxlt5lw,6ced9ef7-1aa0-4ebe-90fa-a0b5736e775d,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2412 경기광주 학원 9543
3966,Takeout 2,2학원_2412 동탄 이투스247학원,2,KakaoTalk_20241203_122245545.jpg,49,완료 2412 동탄 김샘학원 3837,,AAAABbDOQ0U,334de34d-7508-4a80-9738-999a0c065f79,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2412 동탄 이투스247학원
3966,Takeout 2,2학원_2412 안양평촌 종로학원 4차,10,KakaoTalk_20241216_090806398.jpg,49,견적 2412 김포 박효준 영어학원 / 4차,,AAAAoKw_E10,cae5cf7e-f81e-4f77-9b17-9f3e57cc9d31,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2412 안양평촌 종로학원 4차
3966,Takeout 2,2학원_2502 대구 달성군 스마트D,4,KakaoTalk_20250220_130215205.jpg,49,캔슬 2502 서초구 학원 스마트D 7328,,AAAA0WWkdqs,70ae0a26-824d-46c9-848f-572665808d48,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2502 대구 달성군 스마트D
3966,Takeout 2,2학원_2502 인천 연수구 학원,3,KakaoTalk_20250205_163737617.jpg,49,견적 2502 대치동 관리형 학원 9293,,AAAAEGtIcSs,4fb3273c-a1a7-411f-ac82-060ce5ceb9df,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2502 인천 연수구 학원
3966,Takeout 2,2학원_2504 경남진주,5,KakaoTalk_20250617_155201610.jpg,49,캔슬 2504 경남진주 공유오피스 6162 / 채널톡 하트027,,AAQAnCmZyIc,f69c9195-f8e0-4720-b92d-b5caffaa06dd,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2504 경남진주
3966,Takeout 2,"3학교_2401 대구 함지고(커뮤니티C,커뮤니티D)",17,KakaoTalk_20240130_173435080.jpg,49,견적 2401 대구 커뮤니티C 0206,,AAAAd3W8RJk,3603ff95-00d7-49a1-827c-6c0533d41174,"/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/3학교_2401 대구 함지고(커뮤니티C,커뮤니티D)"
3966,Takeout 2,3학교_2402 용인 소명학교,13,KakaoTalk_20240223_122112993.jpg,49,완료 2402 소명학교 / 2차 (시흥 소명학교),,AAAAx0nfwxU,70d93f35-3de9-48f0-8ed5-4e8ac65173f1,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/3학교_2402 용인 소명학교
3966,Takeout 2,3학교_2403 인천 계양고(2차),6,KakaoTalk_20240327_122318436.jpg,49,컨택 2403 인천 클래식 5050,,AAAA_A-1f2U,e9b76bc6-b736-4f60-b233-1180c2d912c7,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/3학교_2403 인천 계양고(2차)
3966,Takeout 2,3학교_2502 창원 과학고등학교_영상작업,9,KakaoTalk_20250217_085652214.jpg,49,캔슬 2502 창원 6500 / 채널톡 bluesea0512@naver.com,,AAAApTh8gQE,d2bf8be2-624a-4fff-adb8-f1cd55481d61,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/3학교_2502 창원 과학고등학교_영상작업
3966,Takeout 3,4공유_2307 정우디앤씨 영월도서관 스마트B,10,KakaoTalk_20230707_154513665.jpg,49,견적 2307 정우디앤씨 / 고한 중고등학교,,AAAAGGjNizU,50c41ab9-0e06-4987-a2c1-9a66b5934225,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 3/드라이브/4공유_2307 정우디앤씨 영월도서관 스마트B
3966,Takeout 2,8인테리어_2402 창원 새로고침 인테리어,9,KakaoTalk_20240224_141914408.jpg,49,견적 2402 분당 인테리어,,AAAAd2Sl2s0,745269a2-4639-4b64-a517-ba54f2104f5d,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/8인테리어_2402 창원 새로고침 인테리어
3966,Takeout 2,8인테리어_2405 디노건축,6,KakaoTalk_20240517_141331394.jpg,49,완료 2405 디노건축 5596 / 4차,,AAAAK0kUYMU,c7b03799-e244-4afe-b198-5337a850dd81,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/8인테리어_2405 디노건축
3966,Takeout 2,8인테리어_2411 공간디자인 수원현장,7,KakaoTalk_20241118_085848208.jpg,49,완료 2411 공간디자인 / 부평 카페인스터디카페,,AAAANX1IxyI,e359c0a7-28f1-48e1-bf40-57a7fe314eac,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/8인테리어_2411 공간디자인 수원현장
3966,Takeout 2,9기타_2404 청주 한국규제과학센터,5,KakaoTalk_20240415_164327371.jpg,49,견적 2404 청주 관리형 2674,,AAAApUqgfd8,f37bfd82-03ff-434c-a0d2-a29d04fdacbd,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2404 청주 한국규제과학센터
3966,Takeout 2,9기타_2407 용산구청,6,KakaoTalk_20240717_125645980.jpg,49,완료 2407 용산구청 / 2차,,AAAACRfvzHs,6441fb34-c84f-4ce6-aa78-09a07c86d04a,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2407 용산구청
3966,Takeout 2,9기타_2407 울산 미소지움아파트 독서실,4,KakaoTalk_20240723_154136887.jpg,49,캔슬 2407 중계동 관리형 독서실,,AAAAt1D3m3E,f5c13ace-1e9b-4e2f-ade7-7c1718e11dfc,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2407 울산 미소지움아파트 독서실
3966,Takeout 2,9기타_2409 수원광교 더리브아파트,12,KakaoTalk_20240923_155047055.jpg,49,완료 2409 수원광교 더리브 6905,,AAAAS8WW2Ow,4eab8cc4-29d8-4599-8802-f14d40bdb64b,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2409 수원광교 더리브아파트
3966,Takeout 2,9기타_2501 역삼자이 스마트B,11,KakaoTalk_20250116_151500457.jpg,49,완료 2501 역삼자이 아파트,,AAAAOGlfepo,fe00a5d2-51bb-49c3-bff3-f3503c879b33,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2501 역삼자이 스마트B
3966,Takeout 2,9기타_2502 경희대(용인),5,KakaoTalk_20250227_134523025.jpg,49,완료 2502 경희대 국제캠(용인),,AAAA77lysiw,3b4fabaa-1347-4f42-949c-a4cc19881fd7,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2502 경희대(용인)
3966,Takeout 2,9기타_2502 인천 폴리텍대학,5,KakaoTalk_20250207_144942341.jpg,49,견적 2502 인천 관리형 스터디 1696 / 채널톡,,AAAApq0XBG4,fefd1bfa-e471-4147-b99b-e66948e78bfc,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2502 인천 폴리텍대학
3966,Takeout 2,9기타_2502 춘천 유봉여고(TEO),8,KakaoTalk_20250225_155528941.jpg,49,완료 2502 (주)TEO 커뮤니케이션 3435 / (3차) 춘천 성수여고,,AAAAL3KZlA0,855169d0-63ed-4551-b744-cd55feda9989,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2502 춘천 유봉여고(TEO)
3966,Takeout 2,9기타_2503 치동고등학교_영상작업,6,KakaoTalk_20250307_143106533.jpg,49,완료 2503 치동고등학교  2차,,AAAAByLdVXY,11445bb5-9983-41c7-a347-8d6e5a8ec3db,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2503 치동고등학교_영상작업
3966,Takeout 2,9기타_2504_동탄 디에트르포레아파트,8,KakaoTalk_20250617_155214221.jpg,49,진행 2504 동탄 학원 3013 / 3차,,AAAAzFM-8GQ,00f55523-3fd2-4c05-8cd6-f5a68fa75b08,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2504_동탄 디에트르포레아파트
3966,Takeout 2,1스터디 2507_송파스터디,4,KakaoTalk_20250722_105208788.jpg,47,견적 2507 두두댓인테리어 6015,2603 견적 2507 두두댓인테리어 6015 6015,AAQAR7KZ-fE,97a3653c-d93a-437e-af99-b2921f6c9d2d,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/1스터디 2507_송파스터디
3966,Takeout 2,1스터디 2512 아산더숲,13,KakaoTalk_20251212_222437776.jpg,47,견적 2512 상암동 8978,2512 견적 2512 상암동 8978 8978,AAQAIvCM0tQ,3bf749ee-6c97-4502-a7c5-a37c963430a3,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/1스터디 2512 아산더숲
3966,Takeout 2,1스터디_2403 다산 일취월장,7,KakaoTalk_20240305_160735444.jpg,47,완료 2403 라라관 8971,2603 완료 2403 라라관 8971 8971,AAAA6hqjXPU,191aa5d1-aa49-4749-aa16-359076b0e842,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/1스터디_2403 다산 일취월장
3966,Takeout 2,1스터디_2508 은평구 관리형스터디,16,KakaoTalk_20250813_120801319.jpg,47,견적 2508 대치동 올백 독학관 1129,2505 견적 2508 대치동 올백 독학관 1129 1129,AAQA-NX5Gv8,7913ed52-ca5f-40f7-b37d-e119d889b413,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/1스터디_2508 은평구 관리형스터디
3966,Takeout 2,1스터디_2508_구미디딤스터디카페,8,KakaoTalk_20250828_163123473.jpg,47,견적 2508 대치동 올백 독학관 1129,2505 견적 2508 대치동 올백 독학관 1129 1129,AAQA-NX5Gv8,7913ed52-ca5f-40f7-b37d-e119d889b413,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/1스터디_2508_구미디딤스터디카페
3966,Takeout 2,1스터디_2512_용인보정동_중간책장,4,KakaoTalk_20251217_114630152.jpg,47,견적 2512 상암동 8978,2512 견적 2512 상암동 8978 8978,AAQAIvCM0tQ,3bf749ee-6c97-4502-a7c5-a37c963430a3,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/1스터디_2512_용인보정동_중간책장
3966,Takeout 2,2학원 2508 방이메종드설렘,17,KakaoTalk_20250827_202438479.jpg,47,견적 2508 대치동 올백 독학관 1129,2505 견적 2508 대치동 올백 독학관 1129 1129,AAQA-NX5Gv8,7913ed52-ca5f-40f7-b37d-e119d889b413,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원 2508 방이메종드설렘
3966,Takeout 2,2학원 2508_청주송절동 대치입시학원,7,KakaoTalk_20250822_154539738.jpg,47,견적 2508 대치동 올백 독학관 1129,2505 견적 2508 대치동 올백 독학관 1129 1129,AAQA-NX5Gv8,7913ed52-ca5f-40f7-b37d-e119d889b413,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원 2508_청주송절동 대치입시학원
3966,Takeout 2,2학원 2509_원주리드인,7,KakaoTalk_20250915_124257137.jpg,47,견적 2509 화성학원 0366,2509 견적 2509 화성학원 0366 0366,AAQA61W2jpM,a2e9ed77-10e0-44c1-b430-d010f2a67d20,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원 2509_원주리드인
3966,Takeout 2,2학원_2403 구미 클래식A,7,KakaoTalk_20240306_110242582.jpg,47,완료 2403 라라관 8971,2603 완료 2403 라라관 8971 8971,AAAA6hqjXPU,191aa5d1-aa49-4749-aa16-359076b0e842,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2403 구미 클래식A
3966,Takeout 2,2학원_2403 서대문 오디세이학원,3,KakaoTalk_20240325_122247910.jpg,47,완료 2403 라라관 8971,2603 완료 2403 라라관 8971 8971,AAAA6hqjXPU,191aa5d1-aa49-4749-aa16-359076b0e842,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2403 서대문 오디세이학원
3966,Takeout 2,2학원_2501 남동탄 한수위 수학학원(100T칸막이),2,KakaoTalk_20250110_123212253.jpg,47,견적 2501 동대문 회기(카공족참조) 2410 / 채널톡 플라워110,2603 견적 2501 동대문 회기(카공족참조) 2410 / 채널톡 플라워110 2410,AAAAizTRNag,ec89d1e7-504e-4ce3-92fc-0205325fd690,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2501 남동탄 한수위 수학학원(100T칸막이)
3966,Takeout 2,2학원_2501 대치동 SNT,20,KakaoTalk_20250102_095040758.jpg,47,견적 2501 동대문 회기(카공족참조) 2410 / 채널톡 플라워110,2603 견적 2501 동대문 회기(카공족참조) 2410 / 채널톡 플라워110 2410,AAAAizTRNag,ec89d1e7-504e-4ce3-92fc-0205325fd690,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2501 대치동 SNT
3966,Takeout 2,2학원_2503 안양평촌 종로학원(6차)_영상작업,8,KakaoTalk_20250317_155655033.jpg,47,완료 2503 수원 학원 베이직 9612 / 3차,2312 완료 2503 수원 학원 베이직 9612 / 3차 9612,AAAAAfGaBz0,5a4ec5d0-95cf-43ff-9c02-b42ef4f078e7,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2503 안양평촌 종로학원(6차)_영상작업
3966,Takeout 2,2학원_2506 대치하이스코,3,KakaoTalk_20250603_151234342.jpg,47,견적 2506 위례 스터디카페 4033,2603 견적 2506 위례 스터디카페 4033 4033,AAQAmMh63mE,e6649c30-cdce-4972-b0eb-5f9a0c8a35f9,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2506 대치하이스코
3966,Takeout 2,2학원_2506 양천구관리형,18,KakaoTalk_20250628_214051998.jpg,47,견적 2506 위례 스터디카페 4033,2603 견적 2506 위례 스터디카페 4033 4033,AAQAmMh63mE,e6649c30-cdce-4972-b0eb-5f9a0c8a35f9,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2506 양천구관리형
3966,Takeout 2,2학원_2506 파주이쌤,5,KakaoTalk_20250626_162552028.jpg,47,견적 2506 위례 스터디카페 4033,2603 견적 2506 위례 스터디카페 4033 4033,AAQAmMh63mE,e6649c30-cdce-4972-b0eb-5f9a0c8a35f9,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2506 파주이쌤
3966,Takeout 2,2학원_2506 파주이현우수학,11,KakaoTalk_20250617_161513077.jpg,47,견적 2506 위례 스터디카페 4033,2603 견적 2506 위례 스터디카페 4033 4033,AAQAmMh63mE,e6649c30-cdce-4972-b0eb-5f9a0c8a35f9,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2506 파주이현우수학
3966,Takeout 2,2학원_2506 하남국어_디자인선우,5,KakaoTalk_20250612_172252776.jpg,47,견적 2506 위례 스터디카페 4033,2603 견적 2506 위례 스터디카페 4033 4033,AAQAmMh63mE,e6649c30-cdce-4972-b0eb-5f9a0c8a35f9,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2506 하남국어_디자인선우
3966,Takeout 2,2학원_2506_신정동학원,4,KakaoTalk_20250613_145024321.jpg,47,견적 2506 위례 스터디카페 4033,2603 견적 2506 위례 스터디카페 4033 4033,AAQAmMh63mE,e6649c30-cdce-4972-b0eb-5f9a0c8a35f9,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2506_신정동학원
3966,Takeout 2,2학원_2506_용인보정동,6,KakaoTalk_20250619_190847446.jpg,47,견적 2506 위례 스터디카페 4033,2603 견적 2506 위례 스터디카페 4033 4033,AAQAmMh63mE,e6649c30-cdce-4972-b0eb-5f9a0c8a35f9,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2506_용인보정동
3966,Takeout 2,"2학원_2507 목동 다원교육(스퀘어,심플)",10,KakaoTalk_20250719_142140167.jpg,47,견적 2507 두두댓인테리어 6015,2603 견적 2507 두두댓인테리어 6015 6015,AAQAR7KZ-fE,97a3653c-d93a-437e-af99-b2921f6c9d2d,"/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2507 목동 다원교육(스퀘어,심플)"
3966,Takeout 2,2학원_2508 부산기장 관리형학원_올데이B 프라이버시 C,9,KakaoTalk_20250830_215303200.jpg,47,견적 2508 대치동 올백 독학관 1129,2505 견적 2508 대치동 올백 독학관 1129 1129,AAQA-NX5Gv8,7913ed52-ca5f-40f7-b37d-e119d889b413,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2508 부산기장 관리형학원_올데이B 프라이버시 C
3966,Takeout 2,2학원_2508 부천학원,9,KakaoTalk_20250818_170340974.jpg,47,견적 2508 대치동 올백 독학관 1129,2505 견적 2508 대치동 올백 독학관 1129 1129,AAQA-NX5Gv8,7913ed52-ca5f-40f7-b37d-e119d889b413,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2508 부천학원
3966,Takeout 2,2학원_2508 용인인투어,19,KakaoTalk_20250830_000547259.jpg,47,견적 2508 대치동 올백 독학관 1129,2505 견적 2508 대치동 올백 독학관 1129 1129,AAQA-NX5Gv8,7913ed52-ca5f-40f7-b37d-e119d889b413,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2508 용인인투어
3966,Takeout 2,2학원_2510_마포코데_클래식C_스마트C변형_커뮤니티A,11,KakaoTalk_20251023_171957825.jpg,47,견적 2510 루브르공간디자인,2510 견적 2510 루브르공간디자인 8408,AAQAqDjO4nE,68985679-75f1-4841-a68e-cb099d18b5e1,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2510_마포코데_클래식C_스마트C변형_커뮤니티A
3966,Takeout 2,2학원_2510_전남순천_스마트D_커뮤니티D아크릴칸막이,6,KakaoTalk_20251023_171722129.jpg,47,견적 2510 루브르공간디자인,2510 견적 2510 루브르공간디자인 8408,AAQAqDjO4nE,68985679-75f1-4841-a68e-cb099d18b5e1,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2510_전남순천_스마트D_커뮤니티D아크릴칸막이
3966,Takeout 2,2학원_2511 대치라이벌독학재수_올데이G 올데이F,41,KakaoTalk_20251106_181421973.jpg,47,견적 2511 안성학원 7695,2511 견적 2511 안성학원 7695 7695,AAQAJj-wWgM,d0bf07e9-d597-48ab-8936-64c76035df83,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2511 대치라이벌독학재수_올데이G 올데이F
3966,Takeout 2,2학원_2512 디자인애플_목동 리플렛가구,6,KakaoTalk_20251215_173007050.jpg,47,견적 2512 상암동 8978,2512 견적 2512 상암동 8978 8978,AAQAIvCM0tQ,3bf749ee-6c97-4502-a7c5-a37c963430a3,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/2학원_2512 디자인애플_목동 리플렛가구
3966,Takeout 2,3학교_2403 시흥 소명학교,4,KakaoTalk_20240321_145122260.jpg,47,완료 2403 라라관 8971,2603 완료 2403 라라관 8971 8971,AAAA6hqjXPU,191aa5d1-aa49-4749-aa16-359076b0e842,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/3학교_2403 시흥 소명학교
3966,Takeout 2,3학교_2403 용인 신갈고,8,KakaoTalk_20240319_181935474.jpg,47,완료 2403 라라관 8971,2603 완료 2403 라라관 8971 8971,AAAA6hqjXPU,191aa5d1-aa49-4749-aa16-359076b0e842,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/3학교_2403 용인 신갈고
3966,Takeout 2,3학교_2410 송곡대,7,KakaoTalk_20241016_162444148.jpg,47,견적 2410 대전 유성구 베이직 / 2차,2401 견적 2410 대전 유성구 베이직 / 2차 3505,AAAA5hGCkUU,8f9b213c-02cf-4409-8bf5-7441b99991ef,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/3학교_2410 송곡대
3966,Takeout 2,3학교_2501 경북문경 점촌중학교,3,KakaoTalk_20250109_135150071.jpg,47,견적 2501 동대문 회기(카공족참조) 2410 / 채널톡 플라워110,2603 견적 2501 동대문 회기(카공족참조) 2410 / 채널톡 플라워110 2410,AAAAizTRNag,ec89d1e7-504e-4ce3-92fc-0205325fd690,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/3학교_2501 경북문경 점촌중학교
3966,Takeout 2,3학교_2501 전북 남원여자고등학교,1,KakaoTalk_20250114_130010549.jpg,47,견적 2501 동대문 회기(카공족참조) 2410 / 채널톡 플라워110,2603 견적 2501 동대문 회기(카공족참조) 2410 / 채널톡 플라워110 2410,AAAAizTRNag,ec89d1e7-504e-4ce3-92fc-0205325fd690,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/3학교_2501 전북 남원여자고등학교
3966,Takeout 2,3학교_2506 단국대경영학과,9,KakaoTalk_20250613_150734189.jpg,47,견적 2506 위례 스터디카페 4033,2603 견적 2506 위례 스터디카페 4033 4033,AAQAmMh63mE,e6649c30-cdce-4972-b0eb-5f9a0c8a35f9,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/3학교_2506 단국대경영학과
3966,Takeout 2,4관리형_2511 대치올백_올데이B 올데이G,43,KakaoTalk_20251110_123403036.jpg,47,견적 2511 안성학원 7695,2511 견적 2511 안성학원 7695 7695,AAQAJj-wWgM,d0bf07e9-d597-48ab-8936-64c76035df83,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/4관리형_2511 대치올백_올데이B 올데이G
3966,Takeout 2,4관리형_2511 춘천학원_올데이C,4,춘천-관리형독서실-올데이C-단면형-책상배치.jpg,47,견적 2511 안성학원 7695,2511 견적 2511 안성학원 7695 7695,AAQAJj-wWgM,d0bf07e9-d597-48ab-8936-64c76035df83,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/4관리형_2511 춘천학원_올데이C
3966,Takeout 2,8인테리어_2403 디자인늘,3,KakaoTalk_20240326_172854791.jpg,47,완료 2403 라라관 8971,2603 완료 2403 라라관 8971 8971,AAAA6hqjXPU,191aa5d1-aa49-4749-aa16-359076b0e842,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/8인테리어_2403 디자인늘
3966,Takeout 2,9기타_2410 인천서구 물류센터,11,KakaoTalk_20241011_140100638.jpg,47,견적 2410 대전 유성구 베이직 / 2차,2401 견적 2410 대전 유성구 베이직 / 2차 3505,AAAA5hGCkUU,8f9b213c-02cf-4409-8bf5-7441b99991ef,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2410 인천서구 물류센터
3966,Takeout 2,9기타_2410 천안부성 한라비발디(한양사무용가구),10,KakaoTalk_20241022_140151357.jpg,47,견적 2410 대전 유성구 베이직 / 2차,2401 견적 2410 대전 유성구 베이직 / 2차 3505,AAAA5hGCkUU,8f9b213c-02cf-4409-8bf5-7441b99991ef,/Users/findgagu/Desktop/GCS_Data/Resource 3966_구글드라이브 이미지/Takeout 2/드라이브/9기타_2410 천안부성 한라비발디(한양사무용가구)
